core	outsider	nonsep	gene.name
225	7	9	45	5X84126
226	17	3	41	5X85826
227	6	5	50	5X86422
228	15	2	44	5X88040
229	9	2	50	5X88234
230	11	6	44	5X89596
231	11	3	47	5X89603
232	5	6	50	5X91164
233	4	2	55	5X91577
234	9	4	48	5X91928
235	10	2	49	5X91957
236	8	2	51	5X93919
237	6	8	47	5X95426
238	9	3	49	5X95468
239	6	8	47	5X95669
240	12	5	44	5X96959
241	19	2	40	5X96980
242	16	3	42	5X96997
243	6	5	50	5X97940
244	8	2	51	5X98396
245	10	2	49	5X98871
246	5	11	45	5X99415
247	17	2	42	5X99698
248	10	2	49	5X99721
249	12	3	46	5X100899
250	7	4	50	5X100961
251	5	8	48	5X101737
252	16	2	43	5X101740
253	12	8	41	5X102903
254	5	6	50	5X103625
255	8	2	51	5X104323
256	12	2	47	5X105319
257	14	3	44	5X106202
258	7	3	51	5X106903
259	6	7	48	5X109151
260	7	9	45	5X109471
261	6	2	53	5X111312
262	8	4	49	5X111320
263	12	2	47	5X113432
264	10	2	49	5X113708
265	6	6	49	5X114037
266	13	2	46	5X114563
267	6	4	51	5X114722
268	9	3	49	5X115626
269	11	7	43	5X115631
270	12	7	42	5X115898
271	11	3	47	5X116082
272	8	3	50	5X116304
273	11	3	47	5X118848
274	14	2	45	5X119141
275	16	2	43	5X120282
276	8	3	50	5X120300
277	21	2	38	5X120617
278	9	3	49	5X121089
279	12	2	47	5X121507
280	17	2	42	5X122511
281	7	6	48	5X124406
282	10	3	48	5X124507
283	9	4	48	5X126649
284	14	3	44	5X127168
285	5	10	46	5X128581
286	3	15	43	5X128683
287	10	4	47	5X128688
288	6	2	53	5X128693
289	8	3	50	5X128857
290	17	2	42	5X129392
291	5	6	50	5X130279
292	8	4	49	5X131016
293	11	2	48	5X132089
294	8	4	49	5X132883
295	8	6	47	5X132893
296	11	9	41	5X133818
297	9	4	48	5X134340
298	8	2	51	5X134968
299	9	8	44	5X138822
300	32	2	27	6X146932
301	18	3	40	6X146989
302	30	3	28	6X153080
303	21	10	30	6X153593
304	35	2	24	6X156075
305	33	3	25	6X156081
306	20	3	38	6X156621
307	28	4	29	6X158559
308	27	3	31	6X158560
309	21	7	33	6X159605
310	18	3	40	6X159714
311	14	3	44	6X162899
312	15	2	44	6X165815
313	14	3	44	6X165872
314	23	6	32	6X167728
315	21	6	34	6X169741
316	34	2	25	6X171160
317	19	3	39	6X171412
318	24	4	33	6X176088
319	18	4	39	6X176113
320	18	4	39	6X177331
321	19	3	39	6X181369
322	25	2	34	6X182719
323	20	3	38	6X182923
324	21	4	36	6X186149
325	16	6	39	6X186151
326	17	4	40	6X186158
327	18	13	30	6X186160
328	18	2	41	6X189147
329	29	5	27	6X194529
330	33	2	26	6X194543
331	17	11	33	6X200852
332	5	24	32	6X202376
333	6	25	30	6X205261
334	19	4	38	6X208054
335	21	10	30	6X208964
336	19	5	37	6X209027
337	17	9	35	6X212186
338	20	12	29	6X212320
339	19	4	38	6X212345
340	25	9	27	6X212443
341	24	3	34	6X213887
342	31	3	27	6X215570
343	35	2	24	6X216181
344	28	5	28	6X216386
345	31	3	27	6X216873
346	34	2	25	6X217397
347	16	3	42	6X219048
348	11	4	46	6X220227
349	20	5	36	6X222291
350	26	2	33	6X222335
351	15	4	42	6X223060
352	23	6	32	6X223791
353	26	4	31	6X223797
354	19	13	29	6X224032
355	24	5	32	6X224184
356	30	5	26	6X226542
357	17	3	41	6X228082
358	23	8	30	6X228959
359	23	9	29	6X229245
360	27	3	31	6X229745
361	17	6	38	6X229792
362	30	2	29	6X230282
363	30	3	28	6X230288
364	18	4	39	6X230859
365	27	3	31	6X230936
366	14	6	41	6X231607
367	15	5	41	6X234986
368	31	2	28	6X235433
369	30	2	29	6X237337
370	32	4	25	6X238632
371	13	10	38	6X238812
372	35	2	24	6X239732
373	22	3	36	6X242539
374	15	11	35	6X245905
375	16	2	43	6X246480
376	19	3	39	6X246593
377	23	8	30	7X248577
378	30	10	21	7X253662
379	30	2	29	7X255923
380	28	5	28	7X256374
381	4	8	49	7X257108
382	5	4	52	7X265416
383	25	5	31	7X266043
384	21	4	36	7X273082
385	5	2	54	7X275641
386	6	3	52	7X275642
387	20	5	36	7X283016
388	7	2	52	7X287435
389	30	2	29	7X288025
390	3	5	53	7X296585
391	7	17	37	7X296603
392	10	2	49	7X314542
393	3	2	56	7X316569
394	14	2	45	7X320951
395	7	10	44	7X322353
396	29	3	29	7X323480
397	12	10	39	7X325353
398	6	12	43	7X328232
399	27	6	28	7X329714
400	18	13	30	7X329946
401	23	15	23	7X329949
402	29	9	23	7X334727
403	20	2	39	7X335037
404	8	10	43	7X337907
405	7	13	41	7X341846
406	3	5	53	7X346092
407	11	3	47	7X360148
408	22	17	22	7X361053
409	31	2	28	7X362979
410	21	13	27	7X362983
411	27	6	28	7X362989
412	7	3	51	7X366615
413	25	10	26	7X369384
414	4	3	54	7X369740
415	26	2	33	7X372246
416	13	6	42	7X372361
417	29	5	27	7X374588
418	2	14	45	7X384073
419	7	17	37	7X384143
420	4	11	46	7X385884
421	10	16	35	7X387609
422	18	3	40	7X389462
423	11	15	35	7X392868
424	12	11	38	7X394800
425	26	15	20	7X398763
426	26	10	25	7X398764
427	7	11	43	7X398885
428	27	2	32	7X398891
429	28	5	28	7X399832
430	16	7	38	7X401350
431	13	9	39	7X402931
432	26	12	23	7X405526
433	23	6	32	7X407767
434	15	2	44	7X418067
435	29	3	29	7X419567
436	10	10	41	7X420204
437	6	3	52	7X443502
438	8	3	50	7X446437
439	25	9	27	7X446842
440	27	4	30	7X446843
441	28	4	29	7X446844
442	23	10	28	7X447381
443	7	10	44	7X450140
444	36	2	23	7X453061
445	29	6	26	7X453062
446	24	4	33	7X453852
447	7	2	52	7X458003
448	22	3	36	7X459234
449	14	6	41	7X467692
450	13	3	45	7X481324
451	28	5	28	7X483357
452	32	4	25	7X483358
453	16	9	36	7X483359
454	30	2	29	7X484003
455	9	13	39	7X485473
456	27	3	31	7X497426
457	22	2	37	7X497744
458	7	2	52	7X498215
459	12	9	40	7X499885
460	29	6	26	7X502177
461	4	4	53	7X503396
462	27	6	28	7X509017
463	30	5	26	7X509184
464	19	3	39	7X511864
465	10	10	41	7X512443
466	29	6	26	7X517411
467	19	5	37	7X518718
468	18	3	40	7X522412
469	12	6	43	7X526276
470	10	2	49	7X526295
471	29	7	25	7X527172
472	20	4	37	7X527422
473	6	4	51	7X527493
474	27	6	28	7X531242
475	26	2	33	7X532612
476	29	8	24	7X536294
477	5	19	37	7X537410
478	26	11	24	7X539889
479	25	9	27	7X539896
480	11	3	47	7X540286
481	32	6	23	7X542497
482	27	10	24	7X542498
483	33	2	26	7X542499
484	6	4	51	7X543492
485	24	12	25	7X543567
486	7	8	46	7X548179
487	27	3	31	7X548571
488	15	3	43	7X564428
489	4	6	51	7X570588
490	14	2	45	7X572156
491	8	6	47	7X575473
492	14	2	45	7X575527
493	25	4	32	7X581210
494	15	2	44	7X584411
495	27	9	25	7X584412
496	7	3	51	7X587132
497	29	2	30	7X588036
498	23	5	33	7X589156
499	20	3	38	7X589170
500	10	8	43	7X591098
501	21	6	34	7X594974
502	8	10	43	7X596121
503	28	5	28	7X597425
504	7	7	47	7X598399
505	2	14	45	7X600027
506	19	9	33	7X601237
507	6	4	51	7X601959
508	12	3	46	7X605179
509	21	18	22	7X606109
510	10	3	48	7X613568
511	3	5	53	7X613892
512	18	8	35	7X615292
513	15	4	42	7X615422
514	25	12	24	7X624346
515	27	9	25	7X629292
516	28	10	23	7X630603
517	27	4	30	7X630604
518	25	14	22	7X630628
519	26	9	26	7X630630
520	27	3	31	7X630631
521	13	7	41	7X633966
522	21	9	31	7X634977
523	30	7	24	7X634978
524	15	8	38	7X635076
525	15	10	36	7X635077
526	24	10	27	7X635094
527	15	7	39	7X635096
528	26	2	33	7X635406
529	20	16	25	7X636250
530	4	9	48	7X638162
531	27	2	32	7X656708
532	7	2	52	7X658476
533	17	7	37	7X660625
534	6	7	48	7X665089
535	5	2	54	7X667078
536	28	3	30	7X673137
537	7	7	47	7X689890
538	29	3	29	7X693034
539	25	8	28	7X693038
540	28	11	22	7X693108
541	6	2	53	7X696434
542	15	5	41	7X697895
543	30	3	28	7X698232
544	31	5	25	7X700758
545	23	2	36	7X702004
546	25	15	21	7X702151
547	7	5	49	7X703472
548	21	3	37	7X707338
549	25	8	28	7X713170
550	18	8	35	7X715592
551	26	4	31	7X718789
552	27	6	28	7X718875
553	28	7	26	7X718962
554	27	12	22	7X720096
555	27	9	25	7X721643
556	23	10	28	7X723286
557	28	10	23	7X724805
558	11	6	44	7X725826
559	14	4	43	7X728832
560	8	9	44	7X736090
561	2	14	45	7X736731
562	4	10	47	7X738810
563	24	6	31	7X745703
564	12	3	46	7X753419
565	9	5	47	7X753807
566	18	11	32	7X757727
567	12	3	46	7X761439
568	4	5	52	7X762162
569	21	4	36	7X766922
570	20	8	33	7X769664
571	19	10	32	7X779029
572	9	8	44	7X784509
573	9	3	49	7X786896
574	8	5	48	7X792067
575	13	6	42	7X792072
576	27	10	24	7X792700
577	13	2	46	7X794930
578	29	9	23	7X796091
579	16	2	43	7X796817
580	24	7	30	7X798824
581	8	6	47	7X801823
582	17	3	41	7X803463
583	28	8	25	7X803815
584	28	8	25	7X803816
585	33	2	26	7X804041
586	29	2	30	7X807205
587	30	6	25	7X807814
588	27	14	20	7X814678
589	29	5	27	7X816595
590	17	4	40	7X817372
591	29	7	25	7X817959
592	19	11	31	7X821501
593	33	2	26	7X822573
594	9	12	40	7X822895
595	11	11	39	7X824762
596	5	10	46	7X827940
597	23	3	35	7X830204
598	20	3	38	7X830211
599	23	2	36	7X831467
600	9	5	47	7X832404
601	24	3	34	7X832911
602	26	9	26	7X836201
603	31	4	26	7X836202
604	11	4	46	7X837353
605	17	15	29	7X837446
606	11	3	47	7X839358
607	25	9	27	7X842741
608	27	7	27	7X843683
609	26	3	32	7X843897
610	14	3	44	7X846257
611	27	5	29	7X847158
612	27	7	27	7X848150
613	6	11	44	7X851955
614	26	8	27	7X852329
615	27	9	25	7X874992
616	23	4	34	7X875842
617	15	11	35	7X876658
618	11	14	36	7X878902
619	13	10	38	7X878917
620	9	9	43	7X879773
621	13	15	33	7X880312
622	26	4	31	7X881913
623	23	3	35	7X885423
624	27	5	29	7X885666
625	22	2	37	7X886771
626	9	11	41	7X892713
627	28	2	31	7X897487
628	21	6	34	7X897492
629	10	7	44	7X899232
630	24	3	34	7X903093
631	15	2	44	7X903788
632	29	5	27	7X906682
633	23	15	23	7X926421
634	15	11	35	7X929951
635	29	12	20	7X934716
636	3	5	53	7X935293
637	19	6	36	7X936103
638	7	12	42	7X937265
639	19	5	37	7X939289
640	25	4	32	7X940981
641	33	2	26	7X941609
642	16	13	32	7X941914
643	26	5	30	7X942106
644	4	9	48	7X943377
645	10	2	49	7X943722
646	7	6	48	7X943729
647	22	3	36	7X943734
648	26	3	32	7X950219
649	4	9	48	7X951331
650	9	10	42	7X951339
651	31	2	28	7X951469
652	17	2	42	8X953193
653	6	4	51	8X953867
654	19	6	36	8X954480
655	10	5	46	8X954526
656	16	3	42	8X955205
657	18	2	41	8X955898
658	8	2	51	8X955899
659	21	3	37	8X956926
660	18	6	37	8X956929
661	23	4	34	8X956930
662	20	2	39	8X957088
663	14	6	41	8X957432
664	16	3	42	8X957434
665	21	5	35	8X958076
666	8	5	48	8X958940
667	16	4	41	8X959708
668	6	7	48	8X960149
669	8	6	47	8X960375
670	20	4	37	8X961000
671	10	2	49	8X961263
672	7	2	52	8X962080
673	13	4	44	8X962222
674	6	2	53	8X970992
675	16	3	42	8X971384
676	8	6	47	8X973106
677	22	2	37	8X973380
678	23	5	33	8X974469
679	23	2	36	8X977435
680	4	3	54	8X977437
681	12	2	47	8X978082
682	6	8	47	8X978403
683	12	3	46	8X982737
684	19	5	37	8X983212
685	12	5	44	8X985406
686	24	2	35	8X988657
687	22	6	33	8X989245
688	18	3	40	8X990546
689	4	7	50	8X991380
690	21	6	34	8X993713
691	9	4	48	8X995206
692	7	2	52	8X996253
693	17	6	38	8X997682
694	4	6	51	8X999544
695	23	2	36	8X999545
696	17	5	39	8X1000706
697	8	7	46	8X1001294
698	24	2	35	8X1001376
699	22	3	36	8X1001532
700	10	3	48	8X1001583
701	14	5	42	8X1002947
702	19	4	38	8X1003161
703	9	3	49	8X1003257
704	23	6	32	8X1004940
705	14	4	43	8X1012022
706	13	7	41	8X1012347
707	6	6	49	8X1013035
708	5	2	54	8X1018185
709	9	2	50	8X1018454
710	21	2	38	8X1019396
711	17	2	42	8X1020355
712	9	2	50	8X1020593
713	17	3	41	8X1020598
714	9	11	41	8X1020848
715	18	4	39	8X1021461
716	7	5	49	8X1021766
717	8	4	49	8X1022617
718	16	2	43	8X1022836
719	17	2	42	8X1023137
720	9	4	48	8X1024237
721	18	6	37	8X1024552
722	11	4	46	8X1024581
723	14	7	40	8X1025070
724	9	5	47	8X1025585
725	7	8	46	8X1025801
726	15	4	42	8X1029335
727	5	3	53	8X1029393
728	16	2	43	8X1032951
729	18	2	41	8X1033317
730	5	2	54	8X1034163
731	6	3	52	8X1034164
732	15	4	42	8X1034384
733	16	2	43	8X1034559
734	18	7	36	8X1036187
735	23	2	36	8X1039436
736	24	2	35	8X1042048
737	11	4	46	8X1042173
738	22	3	36	8X1042406
739	16	2	43	8X1045175
740	20	5	36	8X1048866
741	13	3	45	8X1048977
742	19	6	36	8X1048981
743	13	2	46	8X1055077
744	24	2	35	8X1055698
745	6	2	53	8X1057718
746	9	2	50	8X1058849
747	17	6	38	8X1059241
748	7	2	52	8X1062303
749	5	3	53	8X1063081
750	22	3	36	8X1065255
751	21	4	36	8X1067900
752	15	2	44	8X1068509
753	19	5	37	8X1069219
754	20	5	36	8X1069382
755	15	2	44	8X1069537
756	24	2	35	8X1069543
757	18	4	39	8X1070621
758	13	3	45	8X1076449
759	2	6	53	8X1078307
760	4	4	53	8X1080109
761	22	2	37	8X1081076
762	6	6	49	8X1081563
763	13	4	44	8X1081709
764	10	14	37	8X1085228
765	9	2	50	8X1086278
766	25	2	34	9X1087959
767	23	2	36	9X1090450
768	2	7	52	9X1097898
769	7	2	52	9X1111623
770	25	2	34	9X1128532
771	8	3	50	9X1137402
772	14	2	45	9X1138746
773	8	2	51	9X1153515
774	4	18	39	9X1154171
775	9	2	50	9X1154198
776	9	2	50	9X1162694
777	25	2	34	9X1170060
778	7	6	48	9X1170423
779	7	10	44	9X1205218
780	17	2	42	9X1214183
781	23	2	36	9X1218627
782	21	2	38	9X1231310
783	25	2	34	9X1238480
784	10	2	49	9X1239784
785	10	2	49	9X1239792
786	10	2	49	9X1239794
787	10	2	49	9X1253493
788	24	2	35	9X1254375
789	20	2	39	9X1263703
790	24	2	35	9X1263710
791	18	2	41	9X1263719
792	9	2	50	9X1268319
793	7	11	43	9X1284075
794	16	3	42	9X1290693
795	9	10	42	9X1294577
796	5	11	45	9X1294579
797	7	3	51	9X1294773
798	7	3	51	9X1297539
799	25	2	34	9X1309892
800	24	2	35	9X1319302
801	4	4	53	9X1347325
802	10	4	47	9X1348969
803	24	2	35	9X1350275
804	15	2	44	9X1350295
805	5	7	49	9X1360359
806	25	2	34	9X1361775
807	10	2	49	9X1366327
808	15	3	43	9X1392254
809	13	2	46	9X1396565
810	5	8	48	9X1397664
811	2	4	55	9X1412610
812	3	4	54	9X1412612
813	11	8	42	9X1416083
814	24	2	35	9X1420032
815	24	2	35	9X1423993
816	12	3	46	9X1426461
817	22	2	37	9X1434923
818	5	6	50	9X1443030
819	13	3	45	9X1443051
820	10	7	44	9X1469109
821	12	2	47	9X1474921
822	23	2	36	9X1474930
823	25	2	34	9X1479535
824	3	14	44	9X1495299
825	21	2	38	9X1517000
826	25	2	34	9X1527721
827	24	2	35	9X1528385
828	8	5	48	9X1537436
829	21	2	38	9X1539323
830	10	2	49	9X1553235
831	7	2	52	9X1553243
832	5	11	45	9X1557659
833	7	12	42	9X1561446
834	8	2	51	9X1563883
835	7	4	50	9X1572910
836	9	3	49	9X1572917
837	15	2	44	9X1572926
838	7	4	50	9X1587090
839	18	2	41	9X1587093
840	16	2	43	9X1591633
841	11	2	48	9X1596749
842	22	2	37	9X1596960
843	7	9	45	9X1608152
844	10	2	49	9X1615394
845	10	2	49	9X1615396
846	23	2	36	9X1646712
847	19	3	39	9X1647946
848	13	2	46	9X1657422
849	23	2	36	9X1659774
850	22	2	37	9X1664800
851	22	2	37	9X1665327
852	24	2	35	9X1669134
853	21	2	38	9X1670785
854	9	3	49	9X1671844
855	5	2	54	9X1681343
856	11	5	45	9X1689742
857	5	4	52	9X1693224
858	25	2	34	9X1701621
859	23	2	36	9X1702878
860	4	7	50	9X1703861
861	6	2	53	9X1704709
862	23	2	36	9X1743021
863	23	2	36	9X1743058
864	11	2	48	9X1753957
865	24	2	35	9X1754691
866	8	5	48	9X1771051
867	21	2	38	9X1790675
868	6	4	51	9X1793039
869	17	2	42	10X1799540
870	24	2	35	10X1800027
871	11	5	45	10X1800322
872	27	3	31	10X1800742
873	17	3	41	10X1801180
874	17	3	41	10X1801208
875	7	9	45	10X1801312
876	23	2	36	10X1801500
877	13	3	45	10X1803386
878	7	5	49	10X1803478
879	23	4	34	10X1805708
880	11	5	45	10X1806146
881	4	2	55	10X1807390
882	26	2	33	10X1807786
883	16	6	39	10X1808185
884	24	2	35	10X1810659
885	7	5	49	10X1810670
886	16	2	43	10X1810872
887	24	2	35	10X1810880
888	13	5	43	10X1811780
889	7	5	49	10X1812070
890	12	8	41	10X1812579
891	16	5	40	10X1813117
892	19	2	40	10X1813765
893	20	2	39	10X1813815
894	12	3	46	10X1815010
895	10	3	48	10X1818655
896	20	5	36	10X1819348
897	8	5	48	10X1819669
898	21	3	37	10X1820855
899	20	2	39	10X1821373
900	13	6	42	10X1821931
901	8	4	49	10X1822097
902	24	2	35	10X1822240
903	23	5	33	10X1822313
904	7	3	51	10X1823765
905	25	2	34	10X1823914
906	19	2	40	10X1824148
907	25	2	34	10X1824169
908	11	2	48	10X1824258
909	22	6	33	10X1825581
910	15	2	44	10X1826025
911	9	4	48	10X1826159
912	19	3	39	10X1827344
913	12	13	36	10X1827439
914	24	3	34	10X1827498
915	23	4	34	10X1829112
916	23	5	33	10X1829174
917	20	2	39	10X1829608
918	22	2	37	10X1830510
919	22	3	36	10X1831158
920	14	6	41	10X1832481
921	11	2	48	10X1833337
922	26	3	32	10X1833873
923	15	2	44	10X1835282
924	8	2	51	10X1837265
925	23	5	33	10X1837673
926	13	3	45	10X1839059
927	25	2	34	10X1840452
928	2	14	45	10X1840527
929	22	2	37	10X1841548
930	21	2	38	10X1841741
931	23	3	35	10X1843555
932	23	4	34	10X1844520
933	25	3	33	10X1845370
934	20	4	37	10X1846087
935	25	2	34	10X1846479
936	19	2	40	10X1847520
937	22	5	34	10X1847552
938	8	5	48	10X1848633
939	19	5	37	10X1848827
940	22	2	37	10X1849569
941	20	2	39	10X1849572
942	8	3	50	10X1851281
943	17	4	40	10X1851900
944	24	3	34	10X1851902
945	21	2	38	10X1852059
946	25	3	33	10X1852905
947	24	2	35	10X1854691
948	12	4	45	10X1854889
949	23	2	36	10X1855032
950	24	2	35	10X1855042
951	5	5	51	10X1855517
952	23	3	35	10X1855594
953	21	4	36	10X1855740
954	10	4	47	10X1857389
955	7	3	51	10X1857646
956	23	4	34	10X1858420
957	11	3	47	10X1859964
958	27	2	32	10X1860034
959	2	10	49	10X1860604
960	19	2	40	10X1861278
961	22	2	37	10X1861966
962	9	6	46	10X1862133
963	22	3	36	10X1862681
964	16	2	43	10X1862773
965	10	2	49	10X1862909
966	23	4	34	10X1863212
967	9	8	44	10X1863248
968	16	6	39	10X1863418
969	16	2	43	10X1863651
970	21	4	36	10X1863697
971	9	2	50	10X1863713
972	14	2	45	10X1864408
973	10	6	45	11X1864756
974	8	16	37	11X1864774
975	14	2	45	11X1866256
976	10	3	48	11X1867186
977	12	2	47	11X1868342
978	14	3	44	11X1868744
979	15	2	44	11X1869327
980	11	13	37	11X1869387
981	13	3	45	11X1870840
982	5	11	45	11X1871882
983	9	3	49	11X1874034
984	20	3	38	11X1874042
985	11	3	47	11X1874047
986	12	6	43	11X1874048
987	10	6	45	11X1874353
988	14	5	42	11X1876032
989	22	2	37	11X1876432
990	9	3	49	11X1877225
991	10	6	45	11X1877556
992	9	8	44	11X1877988
993	5	3	53	11X1878147
994	18	3	40	11X1878490
995	17	2	42	11X1878561
996	23	2	36	11X1879013
997	9	4	48	11X1879754
998	11	2	48	11X1881030
999	7	2	52	11X1881315
1000	6	3	52	11X1883615
1001	16	2	43	11X1883636
1002	8	3	50	11X1883834
1003	7	11	43	11X1884770
1004	13	7	41	11X1885732
1005	14	2	45	11X1886177
1006	12	3	46	11X1886178
1007	10	3	48	11X1886315
1008	10	2	49	11X1887721
1009	9	3	49	11X1888157
1010	20	2	39	11X1889116
1011	21	3	37	11X1890275
1012	9	12	40	11X1891739
1013	12	9	40	11X1892438
1014	16	2	43	11X1893922
1015	11	2	48	11X1894273
1016	8	3	50	11X1894431
1017	16	3	42	11X1896400
1018	5	14	42	11X1896802
1019	5	11	45	11X1897546
1020	13	5	43	11X1898709
1021	4	4	53	12X1899223
1022	5	4	52	12X1899268
1023	8	6	47	12X1899518
1024	13	2	46	12X1899569
1025	4	10	47	12X1900289
1026	9	2	50	12X1901222
1027	22	3	36	12X1902468
1028	4	6	51	12X1903498
1029	25	2	34	12X1904894
1030	23	3	35	12X1906796
1031	24	2	35	12X1907074
1032	12	3	46	12X1908298
1033	22	2	37	12X1908977
1034	14	2	45	12X1909373
1035	22	2	37	12X1909376
1036	22	4	35	12X1909777
1037	2	2	57	12X1910029
1038	11	4	46	12X1910093
1039	23	3	35	12X1910505
1040	21	2	38	12X1912009
1041	22	2	37	12X1912085
1042	4	13	44	12X1912410
1043	6	7	48	12X1912872
1044	21	3	37	12X1913226
